dt,datetime,temp,feels_like,pressure,humidity,temp_min,temp_max,wind_speed,wind_deg,clouds_all,weather_id,weather_main,weather_description,weather_icon
1670324400,2022-12-06 13:00:00,5.7900000000000205,3.7800000000000296,1017,93,4.010000000000048,6.660000000000025,2.57,20,100,300,Drizzle,light intensity drizzle,09d
1670328000,2022-12-06 14:00:00,5.710000000000036,4.140000000000043,1015,94,4.010000000000048,6.660000000000025,2.06,20,100,741,Fog,fog,50d
1670331600,2022-12-06 15:00:00,6.1299999999999955,5.189999999999998,1016,93,4.010000000000048,6.660000000000025,1.54,20,100,741,Fog,fog,50d
1670335200,2022-12-06 16:00:00,5.650000000000034,4.07000000000005,1014,94,3.9399999999999977,6.660000000000025,2.06,50,100,741,Fog,fog,50d
1670338800,2022-12-06 17:00:00,5.590000000000032,4.57000000000005,1014,93,4.050000000000011,6.660000000000025,1.54,60,100,701,Mist,mist,50n
1670342400,2022-12-06 18:00:00,5.680000000000007,5.680000000000007,1014,93,3.9399999999999977,6.660000000000025,1.03,0,100,701,Mist,mist,50n
1670346000,2022-12-06 19:00:00,5.720000000000027,4.720000000000027,1013,93,4.050000000000011,6.660000000000025,1.54,40,100,701,Mist,mist,50n
1670349600,2022-12-06 20:00:00,5.360000000000014,4.310000000000002,1013,94,3.900000000000034,6.660000000000025,1.54,30,100,701,Mist,mist,50n
1670353200,2022-12-06 21:00:00,5.360000000000014,4.310000000000002,1013,94,3.900000000000034,6.660000000000025,1.54,20,100,701,Mist,mist,50n
1670356800,2022-12-06 22:00:00,5.480000000000018,4.439999999999998,1012,93,3.9399999999999977,6.660000000000025,1.54,290,100,701,Mist,mist,50n
1670360400,2022-12-06 23:00:00,5.230000000000018,3.580000000000041,1012,94,4.010000000000048,6.100000000000023,2.06,280,100,701,Mist,mist,50n
1670364000,2022-12-07 00:00:00,5.220000000000027,3.390000000000043,1012,94,3.900000000000034,6.590000000000032,2.24,330,100,701,Mist,mist,50n
1670367600,2022-12-07 01:00:00,5.470000000000027,4.430000000000007,1012,93,3.9399999999999977,6.590000000000032,1.54,270,100,701,Mist,mist,50n
1670371200,2022-12-07 02:00:00,5.470000000000027,4.430000000000007,1011,93,3.9399999999999977,6.590000000000032,1.54,200,100,741,Fog,fog,50n
1670374800,2022-12-07 03:00:00,5.100000000000023,3.25,1011,92,3.9399999999999977,6.03000000000003,2.24,210,75,701,Mist,mist,50n
1670378400,2022-12-07 04:00:00,5.100000000000023,2.5300000000000296,1011,92,3.9399999999999977,6.03000000000003,3.13,240,40,701,Mist,mist,50n
1670382000,2022-12-07 05:00:00,5.100000000000023,2.5300000000000296,1011,92,3.9399999999999977,6.03000000000003,3.13,230,100,701,Mist,mist,50n
1670385600,2022-12-07 06:00:00,4.800000000000011,2.170000000000016,1011,93,3.8500000000000227,6.03000000000003,3.13,230,75,701,Mist,mist,50n
1670389200,2022-12-07 07:00:00,5.010000000000048,2.1100000000000136,1011,92,3.8500000000000227,6.03000000000003,3.6,230,100,804,Clouds,overcast clouds,04n
1670392800,2022-12-07 08:00:00,4.810000000000002,1.2800000000000296,1011,93,3.8500000000000227,5.560000000000002,4.63,240,75,701,Mist,mist,50d
1670396400,2022-12-07 09:00:00,5.100000000000023,1.160000000000025,1011,92,3.9399999999999977,6.03000000000003,5.66,230,75,701,Mist,mist,50d
1670400000,2022-12-07 10:00:00,5.32000000000005,1.920000000000016,1011,91,3.9399999999999977,6.110000000000014,4.63,240,100,804,Clouds,overcast clouds,04d
1670403600,2022-12-07 11:00:00,5.260000000000048,1.8400000000000318,1011,92,3.900000000000034,6.590000000000032,4.63,250,75,803,Clouds,broken clouds,04d
1670407200,2022-12-07 12:00:00,5.7000000000000455,3.2600000000000477,1012,90,5.010000000000048,6.110000000000014,3.13,260,100,701,Mist,mist,50d
1670410800,2022-12-07 13:00:00,5.900000000000034,3.2000000000000455,1011,90,5.010000000000048,6.590000000000032,3.6,260,75,803,Clouds,broken clouds,04d
1670414400,2022-12-07 14:00:00,5.960000000000036,3.6000000000000227,1009,88,5.010000000000048,6.110000000000014,3.09,250,100,804,Clouds,overcast clouds,04d
1670418000,2022-12-07 15:00:00,5.920000000000016,3.5500000000000114,1009,87,5.010000000000048,6.110000000000014,3.09,250,100,701,Mist,mist,50d
1670421600,2022-12-07 16:00:00,5.75,3.340000000000032,1009,90,5.010000000000048,6.110000000000014,3.09,260,100,701,Mist,mist,50d
1670425200,2022-12-07 17:00:00,5.890000000000043,4.910000000000025,1010,91,5.010000000000048,6.590000000000032,1.54,230,100,701,Mist,mist,50n
1670428800,2022-12-07 18:00:00,5.770000000000039,5.770000000000039,1010,90,4.960000000000036,6.590000000000032,1.03,0,100,701,Mist,mist,50n
1670432400,2022-12-07 19:00:00,5.170000000000016,5.170000000000016,1008,92,4.360000000000014,6.100000000000023,0.51,0,75,701,Mist,mist,50n
1670436000,2022-12-07 20:00:00,5.2000000000000455,4.1200000000000045,1009,91,4.360000000000014,6.03000000000003,1.54,60,100,701,Mist,mist,50n
1670439600,2022-12-07 21:00:00,5.400000000000034,4.350000000000023,1009,91,4.360000000000014,6.110000000000014,1.54,110,100,701,Mist,mist,50n
1670443200,2022-12-07 22:00:00,5.470000000000027,4.430000000000007,1009,92,4.360000000000014,6.590000000000032,1.54,130,75,701,Mist,mist,50n
1670446800,2022-12-07 23:00:00,5.480000000000018,4.439999999999998,1009,92,4.010000000000048,6.110000000000014,1.54,30,20,701,Mist,mist,50n
1670450400,2022-12-08 00:00:00,5.310000000000002,3.670000000000016,1009,93,4.920000000000016,6.100000000000023,2.06,20,20,701,Mist,mist,50n
1670454000,2022-12-08 01:00:00,5.400000000000034,4.350000000000023,1010,91,3.9399999999999977,6.100000000000023,1.54,10,75,701,Mist,mist,50n
1670457600,2022-12-08 02:00:00,5.28000000000003,4.210000000000036,1010,91,3.9399999999999977,6.100000000000023,1.54,20,100,701,Mist,mist,50n
1670461200,2022-12-08 03:00:00,5.28000000000003,4.210000000000036,1010,91,4.360000000000014,6.100000000000023,1.54,30,100,701,Mist,mist,50n
1670464800,2022-12-08 04:00:00,5.1200000000000045,3.4500000000000455,1010,92,3.9399999999999977,6.100000000000023,2.06,110,100,741,Fog,fog,50n
1670468400,2022-12-08 05:00:00,5.3700000000000045,3.2800000000000296,1010,92,4.360000000000014,6.590000000000032,2.57,90,100,701,Mist,mist,50n
1670472000,2022-12-08 06:00:00,5.6299999999999955,5.6299999999999955,1010,92,4.920000000000016,6.590000000000032,1.03,0,100,701,Mist,mist,50n
1670475600,2022-12-08 07:00:00,5.400000000000034,5.400000000000034,1011,92,4.920000000000016,6.100000000000023,0.51,0,100,701,Mist,mist,50n
1670479200,2022-12-08 08:00:00,5.520000000000039,4.490000000000009,1011,93,4.920000000000016,6.110000000000014,1.54,90,100,741,Fog,fog,50d
1670482800,2022-12-08 09:00:00,5.590000000000032,4.57000000000005,1012,93,4.920000000000016,6.590000000000032,1.54,10,100,741,Fog,fog,50d
1670486400,2022-12-08 10:00:00,5.939999999999998,4.400000000000034,1012,92,5.010000000000048,6.660000000000025,2.06,20,100,741,Fog,fog,50d
1670490000,2022-12-08 11:00:00,6.330000000000041,5.410000000000025,1012,94,5.010000000000048,7.7000000000000455,1.54,50,100,701,Mist,mist,50d
1670493600,2022-12-08 12:00:00,7.1200000000000045,7.1200000000000045,1013,91,5.050000000000011,8.25,1.03,0,100,701,Mist,mist,50d
1670497200,2022-12-08 13:00:00,7.710000000000036,6.060000000000002,1012,91,6.010000000000048,8.810000000000002,2.57,30,75,300,Drizzle,light intensity drizzle,09d
1670500800,2022-12-08 14:00:00,7.57000000000005,6.310000000000002,1010,90,6.010000000000048,8.330000000000041,2.06,110,75,701,Mist,mist,50d
1670504400,2022-12-08 15:00:00,7.520000000000039,6.25,1011,87,6.590000000000032,8.330000000000041,2.06,100,100,701,Mist,mist,50d
1670508000,2022-12-08 16:00:00,7.310000000000002,5.850000000000023,1010,87,6.590000000000032,8.25,2.24,70,100,701,Mist,mist,50d
1670511600,2022-12-08 17:00:00,6.900000000000034,5.53000000000003,1010,88,6.03000000000003,7.7000000000000455,2.06,80,100,701,Mist,mist,50n
1670515200,2022-12-08 18:00:00,6.520000000000039,4.650000000000034,1010,91,6.010000000000048,7.210000000000036,2.57,80,100,701,Mist,mist,50n
1670518800,2022-12-08 19:00:00,6.310000000000002,4.020000000000039,1010,90,5.480000000000018,7.140000000000043,3.09,80,100,701,Mist,mist,50n
1670522400,2022-12-08 20:00:00,6.3700000000000045,4.3799999999999955,1012,92,6.010000000000048,7.140000000000043,2.68,60,100,701,Mist,mist,50n
1670526000,2022-12-08 21:00:00,6.28000000000003,3.9500000000000455,1011,92,6.010000000000048,6.660000000000025,3.13,80,100,701,Mist,mist,50n
1670529600,2022-12-08 22:00:00,5.689999999999998,2.9399999999999977,1010,94,4.920000000000016,6.590000000000032,3.6,90,100,701,Mist,mist,50n
1670533200,2022-12-08 23:00:00,5.770000000000039,3.340000000000032,1010,94,4.920000000000016,6.660000000000025,3.13,60,100,701,Mist,mist,50n
1670536800,2022-12-09 00:00:00,5.770000000000039,4.770000000000039,1010,94,4.920000000000016,6.660000000000025,1.54,50,100,741,Fog,fog,50n
1670540400,2022-12-09 01:00:00,5.770000000000039,3.670000000000016,1009,94,4.920000000000016,6.660000000000025,2.68,70,100,741,Fog,fog,50n
1670544000,2022-12-09 02:00:00,5.770000000000039,4.0400000000000205,1009,94,4.920000000000016,6.660000000000025,2.24,80,75,741,Fog,fog,50n
1670547600,2022-12-09 03:00:00,5.960000000000036,4.260000000000048,1010,94,4.920000000000016,7.140000000000043,2.24,280,100,701,Mist,mist,50n
1670551200,2022-12-09 04:00:00,5.550000000000011,4.520000000000039,1009,95,4.920000000000016,6.110000000000014,1.54,280,100,701,Mist,mist,50n
1670554800,2022-12-09 05:00:00,5.689999999999998,4.110000000000014,1009,94,4.920000000000016,6.590000000000032,2.06,260,100,701,Mist,mist,50n
1670558400,2022-12-09 06:00:00,5.689999999999998,2.9399999999999977,1010,94,4.920000000000016,6.590000000000032,3.6,250,100,701,Mist,mist,50n
1670562000,2022-12-09 07:00:00,5.730000000000018,3.32000000000005,1009,93,4.920000000000016,6.590000000000032,3.09,240,100,701,Mist,mist,50n
1670565600,2022-12-09 08:00:00,5.560000000000002,2.2100000000000364,1009,94,4.920000000000016,6.110000000000014,4.63,230,100,701,Mist,mist,50d
1670569200,2022-12-09 09:00:00,5.560000000000002,2.2100000000000364,1010,93,4.920000000000016,6.110000000000014,4.63,230,100,741,Fog,fog,50d
1670572800,2022-12-09 10:00:00,5.460000000000036,2.660000000000025,1010,95,4.920000000000016,6.110000000000014,3.6,250,100,741,Fog,fog,50d
1670576400,2022-12-09 11:00:00,6.3700000000000045,3.480000000000018,1011,91,6.050000000000011,6.670000000000016,4.12,260,100,701,Mist,mist,50d
1670580000,2022-12-09 12:00:00,6.939999999999998,4.180000000000007,1011,90,6.010000000000048,7.7000000000000455,4.12,240,100,701,Mist,mist,50d
1670583600,2022-12-09 13:00:00,7.4500000000000455,5.390000000000043,1009,91,6.010000000000048,8.25,3.09,260,100,701,Mist,mist,50d
1670587200,2022-12-09 14:00:00,8.910000000000025,6.860000000000014,1010,88,7.010000000000048,9.920000000000016,3.6,260,75,701,Mist,mist,50d
1670590800,2022-12-09 15:00:00,9.460000000000036,8.140000000000043,1009,86,7.050000000000011,10.550000000000011,2.57,290,75,701,Mist,mist,50d
1670594400,2022-12-09 16:00:00,8.080000000000041,8.080000000000041,1008,89,7.010000000000048,9.360000000000014,1.03,0,75,701,Mist,mist,50d
1670598000,2022-12-09 17:00:00,7.150000000000034,6.350000000000023,1007,92,6.03000000000003,7.78000000000003,1.54,330,20,701,Mist,mist,50n
1670601600,2022-12-09 18:00:00,6.860000000000014,6.020000000000039,1007,91,5.010000000000048,7.7000000000000455,1.54,50,75,701,Mist,mist,50n
1670605200,2022-12-09 19:00:00,6.439999999999998,5.5400000000000205,1006,92,5.010000000000048,7.210000000000036,1.54,90,75,741,Fog,fog,50n
1670608800,2022-12-09 20:00:00,6.390000000000043,4.930000000000007,1006,93,5.480000000000018,7.210000000000036,2.06,50,100,741,Fog,fog,50n
1670612400,2022-12-09 21:00:00,6.300000000000011,4.010000000000048,1006,93,5.480000000000018,7.140000000000043,3.09,60,100,741,Fog,fog,50n
1670616000,2022-12-09 22:00:00,6.160000000000025,3.5100000000000477,1007,92,5.520000000000039,6.660000000000025,3.6,50,100,741,Fog,fog,50n
1670619600,2022-12-09 23:00:00,5.860000000000014,3.8600000000000136,1005,94,4.920000000000016,6.660000000000025,2.57,80,100,741,Fog,fog,50n
1670623200,2022-12-10 00:00:00,5.990000000000009,4.020000000000039,1005,93,4.920000000000016,6.660000000000025,2.57,60,100,741,Fog,fog,50n
1670626800,2022-12-10 01:00:00,5.840000000000032,4.2900000000000205,1004,94,4.920000000000016,7.140000000000043,2.06,70,100,741,Fog,fog,50n
1670630400,2022-12-10 02:00:00,5.770000000000039,4.770000000000039,1004,94,4.920000000000016,6.660000000000025,1.54,50,100,741,Fog,fog,50n
1670634000,2022-12-10 03:00:00,5.770000000000039,5.770000000000039,1003,94,4.920000000000016,6.660000000000025,1.03,0,100,741,Fog,fog,50n
1670637600,2022-12-10 04:00:00,5.420000000000016,5.420000000000016,1002,94,4.920000000000016,6.100000000000023,0.45,135,100,741,Fog,fog,50n
1670641200,2022-12-10 05:00:00,5.890000000000043,5.890000000000043,1003,94,5.010000000000048,6.660000000000025,1.03,260,100,741,Fog,fog,50n
1670644800,2022-12-10 06:00:00,5.550000000000011,5.550000000000011,1002,95,4.920000000000016,6.110000000000014,0.51,0,75,701,Mist,mist,50n
1670648400,2022-12-10 07:00:00,5.689999999999998,4.680000000000007,1002,95,4.920000000000016,6.670000000000016,1.54,240,75,701,Mist,mist,50n
1670652000,2022-12-10 08:00:00,5.840000000000032,3.840000000000032,1001,93,4.920000000000016,6.670000000000016,2.57,240,20,701,Mist,mist,50d
1670655600,2022-12-10 09:00:00,6.760000000000048,4.930000000000007,1003,92,6.010000000000048,7.220000000000027,2.57,270,100,701,Mist,mist,50d
1670659200,2022-12-10 10:00:00,7.560000000000002,6.300000000000011,1001,92,6.590000000000032,8.890000000000043,2.06,250,20,701,Mist,mist,50d
1670662800,2022-12-10 11:00:00,9.54000000000002,8.610000000000014,1002,88,7.010000000000048,11.03000000000003,2.06,230,100,804,Clouds,overcast clouds,04d
1670666400,2022-12-10 12:00:00,10.970000000000027,10.370000000000005,1001,86,7.7900000000000205,13.25,2.06,250,0,800,Clear,clear sky,01d
1670670000,2022-12-10 13:00:00,12.260000000000048,11.629999999999995,1000,80,10.010000000000048,13.330000000000041,2.57,230,0,800,Clear,clear sky,01d
1670673600,2022-12-10 14:00:00,12.160000000000025,11.520000000000039,1002,80,12.010000000000048,12.270000000000039,2.24,210,0,800,Clear,clear sky,01d
1670677200,2022-12-10 15:00:00,13.230000000000018,12.670000000000016,999,79,12.740000000000009,13.810000000000002,3.6,210,0,800,Clear,clear sky,01d
1670680800,2022-12-10 16:00:00,12.760000000000048,12.180000000000007,999,80,12.700000000000045,13.050000000000011,2.68,180,0,800,Clear,clear sky,01d
1670684400,2022-12-10 17:00:00,12.330000000000041,11.730000000000018,999,81,11.050000000000011,13.010000000000048,2.06,200,0,800,Clear,clear sky,01n
1670688000,2022-12-10 18:00:00,11.240000000000009,10.590000000000032,998,83,9.400000000000034,12.700000000000045,1.03,170,0,800,Clear,clear sky,01n
1670691600,2022-12-10 19:00:00,10.590000000000032,10.0,997,88,8.850000000000023,11.670000000000016,2.06,260,0,800,Clear,clear sky,01n
1670695200,2022-12-10 20:00:00,10.340000000000032,9.75,996,89,7.830000000000041,11.590000000000032,3.6,70,93,701,Mist,mist,50n
1670698800,2022-12-10 21:00:00,9.800000000000011,9.379999999999995,997,90,7.7900000000000205,11.590000000000032,1.54,50,100,701,Mist,mist,50n
1670702400,2022-12-10 22:00:00,9.510000000000048,8.200000000000045,996,91,7.010000000000048,11.03000000000003,2.57,10,100,701,Mist,mist,50n
1670706000,2022-12-10 23:00:00,9.600000000000023,8.300000000000011,995,92,7.7900000000000205,10.480000000000018,2.57,20,100,701,Mist,mist,50n
1670709600,2022-12-11 00:00:00,9.640000000000043,8.03000000000003,994,92,7.7900000000000205,11.03000000000003,3.09,70,100,701,Mist,mist,50n
1670713200,2022-12-11 01:00:00,9.640000000000043,8.28000000000003,993,90,7.830000000000041,11.03000000000003,2.68,70,100,701,Mist,mist,50n
1670716800,2022-12-11 02:00:00,9.04000000000002,7.300000000000011,991,92,7.010000000000048,10.480000000000018,3.09,60,100,701,Mist,mist,50n
1670720400,2022-12-11 03:00:00,9.470000000000027,7.82000000000005,990,91,7.830000000000041,10.480000000000018,3.09,60,100,701,Mist,mist,50n
1670724000,2022-12-11 04:00:00,9.460000000000036,7.810000000000002,990,92,7.7900000000000205,10.480000000000018,3.09,50,100,701,Mist,mist,50n
1670727600,2022-12-11 05:00:00,9.670000000000016,7.7900000000000205,994,91,8.010000000000048,10.480000000000018,3.6,50,75,741,Fog,fog,50n
1670731200,2022-12-11 06:00:00,10.0,8.460000000000036,993,88,8.939999999999998,10.480000000000018,3.09,40,100,701,Mist,mist,50n
1670734800,2022-12-11 07:00:00,10.370000000000005,9.760000000000048,992,88,9.010000000000048,11.03000000000003,3.09,50,100,300,Drizzle,light intensity drizzle,09n
1670738400,2022-12-11 08:00:00,9.010000000000048,7.990000000000009,993,100,9.010000000000048,9.050000000000011,2.06,60,100,701,Mist,mist,50d
1670742000,2022-12-11 09:00:00,11.480000000000018,10.980000000000018,993,88,9.010000000000048,12.700000000000045,1.54,50,100,701,Mist,mist,50d
1670745600,2022-12-11 10:00:00,14.07000000000005,13.830000000000041,989,88,10.010000000000048,15.480000000000018,0.89,250,100,701,Mist,mist,50d
1670749200,2022-12-11 11:00:00,14.870000000000005,14.760000000000048,993,90,13.900000000000034,15.520000000000039,3.13,240,0,800,Clear,clear sky,01d
1670752800,2022-12-11 12:00:00,16.010000000000048,15.550000000000011,995,72,16.010000000000048,16.05000000000001,5.66,240,20,801,Clouds,few clouds,02d
1670756400,2022-12-11 13:00:00,16.010000000000048,15.420000000000016,995,67,16.010000000000048,16.05000000000001,5.66,250,0,800,Clear,clear sky,01d
1670760000,2022-12-11 14:00:00,17.010000000000048,16.410000000000025,994,63,16.05000000000001,17.010000000000048,5.66,250,20,801,Clouds,few clouds,02d
1670763600,2022-12-11 15:00:00,15.620000000000005,15.140000000000043,991,73,14.920000000000016,16.100000000000023,5.14,250,20,801,Clouds,few clouds,02d
1670767200,2022-12-11 16:00:00,13.430000000000007,12.970000000000027,991,82,12.700000000000045,15.050000000000011,5.66,240,20,801,Clouds,few clouds,02d
1670770800,2022-12-11 17:00:00,10.200000000000045,9.600000000000023,992,89,9.360000000000014,12.270000000000039,7.2,230,75,520,Rain,light intensity shower rain,09n
1670774400,2022-12-11 18:00:00,8.670000000000016,5.020000000000039,996,92,8.32000000000005,9.050000000000011,7.72,250,75,520,Rain,light intensity shower rain,09n
1670778000,2022-12-11 19:00:00,7.3799999999999955,3.670000000000016,993,93,7.010000000000048,8.050000000000011,6.71,250,75,803,Clouds,broken clouds,04n
1670781600,2022-12-11 20:00:00,6.170000000000016,2.1200000000000045,994,92,6.010000000000048,6.590000000000032,6.71,250,75,500,Rain,light rain,10n
1670785200,2022-12-11 21:00:00,5.25,0.9399999999999977,993,93,4.920000000000016,5.560000000000002,6.71,250,100,804,Clouds,overcast clouds,04n
1670788800,2022-12-11 22:00:00,4.830000000000041,0.22000000000002728,993,91,4.360000000000014,5.480000000000018,7.2,250,75,803,Clouds,broken clouds,04n
1670792400,2022-12-11 23:00:00,4.100000000000023,-0.7199999999999704,994,94,3.8100000000000023,4.439999999999998,7.2,260,75,803,Clouds,broken clouds,04n
1670796000,2022-12-12 00:00:00,4.110000000000014,-0.14999999999997726,994,90,3.2900000000000205,4.920000000000016,5.81,250,75,803,Clouds,broken clouds,04n
1670799600,2022-12-12 01:00:00,3.920000000000016,-0.9499999999999886,995,88,3.25,4.439999999999998,7.2,250,40,802,Clouds,scattered clouds,03n
1670803200,2022-12-12 02:00:00,3.0100000000000477,-2.1200000000000045,995,88,2.180000000000007,3.8100000000000023,7.2,250,20,801,Clouds,few clouds,02n
1670806800,2022-12-12 03:00:00,2.420000000000016,-2.67999999999995,995,90,2.0100000000000477,2.7800000000000296,6.69,240,20,801,Clouds,few clouds,02n
1670810400,2022-12-12 04:00:00,2.3000000000000114,-2.109999999999957,995,89,2.0100000000000477,2.7700000000000387,5.14,250,0,800,Clear,clear sky,01n
1670814000,2022-12-12 05:00:00,1.9399999999999977,-2.5600000000000023,996,90,1.0500000000000114,2.230000000000018,5.14,230,20,801,Clouds,few clouds,02n
1670817600,2022-12-12 06:00:00,1.830000000000041,-1.759999999999991,997,89,1.0500000000000114,2.230000000000018,3.6,260,20,801,Clouds,few clouds,02n
1670821200,2022-12-12 07:00:00,1.830000000000041,-1.3799999999999955,997,89,1.0500000000000114,2.230000000000018,3.09,250,0,800,Clear,clear sky,01n
1670824800,2022-12-12 08:00:00,1.7200000000000273,-1.5399999999999636,999,88,0.5200000000000387,3.25,3.13,260,0,800,Clear,clear sky,01d
1670828400,2022-12-12 09:00:00,2.0400000000000205,-1.509999999999991,999,89,1.0500000000000114,2.230000000000018,3.6,260,0,800,Clear,clear sky,01d
1670832000,2022-12-12 10:00:00,4.660000000000025,1.6899999999999977,1000,82,2.0500000000000114,7.180000000000007,3.6,250,0,800,Clear,clear sky,01d
1670835600,2022-12-12 11:00:00,4.0400000000000205,0.6100000000000136,1002,82,3.8100000000000023,4.430000000000007,4.12,250,0,800,Clear,clear sky,01d
1670839200,2022-12-12 12:00:00,5.6200000000000045,2.2900000000000205,1000,76,4.920000000000016,6.670000000000016,4.63,250,0,800,Clear,clear sky,01d
1670842800,2022-12-12 13:00:00,7.32000000000005,4.180000000000007,1002,67,6.010000000000048,8.879999999999995,5.14,250,0,800,Clear,clear sky,01d
1670846400,2022-12-12 14:00:00,6.7900000000000205,3.1000000000000227,1001,76,6.03000000000003,7.770000000000039,6.17,230,0,800,Clear,clear sky,01d
1670850000,2022-12-12 15:00:00,7.300000000000011,3.400000000000034,1001,72,6.050000000000011,8.32000000000005,7.2,240,20,801,Clouds,few clouds,02d
1670853600,2022-12-12 16:00:00,6.330000000000041,2.9399999999999977,1001,76,5.520000000000039,7.140000000000043,5.14,230,20,801,Clouds,few clouds,02d
1670857200,2022-12-12 17:00:00,6.110000000000014,3.4500000000000455,1001,79,4.960000000000036,7.140000000000043,3.6,240,0,800,Clear,clear sky,01n
1670860800,2022-12-12 18:00:00,5.640000000000043,2.3100000000000023,1001,82,4.920000000000016,6.590000000000032,4.63,230,0,800,Clear,clear sky,01n
1670864400,2022-12-12 19:00:00,5.640000000000043,1.7800000000000296,1002,78,4.920000000000016,6.590000000000032,5.81,250,0,800,Clear,clear sky,01n
1670868000,2022-12-12 20:00:00,5.020000000000039,1.0600000000000023,1002,79,4.360000000000014,6.03000000000003,5.66,240,40,802,Clouds,scattered clouds,03n
1670871600,2022-12-12 21:00:00,4.110000000000014,1.0200000000000387,1002,88,3.25,5.0,3.6,240,100,804,Clouds,overcast clouds,04n
1670875200,2022-12-12 22:00:00,3.2000000000000455,-1.8799999999999955,1004,88,2.140000000000043,3.890000000000043,7.2,250,100,804,Clouds,overcast clouds,04n
1670878800,2022-12-12 23:00:00,2.340000000000032,-2.7799999999999727,1004,89,1.5900000000000318,2.7800000000000296,6.69,250,100,500,Rain,light rain,10n
1670882400,2022-12-13 00:00:00,1.920000000000016,-2.0,1004,90,1.0300000000000296,2.7000000000000455,4.12,250,100,500,Rain,light rain,10n
1670886000,2022-12-13 01:00:00,1.3100000000000023,-2.75,1004,91,1.0100000000000477,1.670000000000016,4.12,260,75,600,Snow,light snow,13n
1670889600,2022-12-13 02:00:00,1.240000000000009,-3.1499999999999773,1007,88,0.4800000000000182,2.140000000000043,4.63,260,20,600,Snow,light snow,13n
1670893200,2022-12-13 03:00:00,0.7900000000000205,-2.659999999999968,1007,86,-0.07999999999998408,1.5900000000000318,3.13,260,20,801,Clouds,few clouds,02n
1670896800,2022-12-13 04:00:00,-0.009999999999990905,-3.6299999999999955,1007,85,-1.0600000000000023,1.0300000000000296,3.13,270,0,800,Clear,clear sky,01n
1670900400,2022-12-13 05:00:00,-0.7799999999999727,-4.939999999999998,1006,91,-1.1899999999999977,-0.009999999999990905,3.6,240,75,803,Clouds,broken clouds,04n
1670904000,2022-12-13 06:00:00,-0.5199999999999818,-4.6299999999999955,1007,84,-1.1899999999999977,0.4800000000000182,3.6,260,75,803,Clouds,broken clouds,04n
1670907600,2022-12-13 07:00:00,-1.1999999999999886,-5.060000000000002,1007,86,-1.75,-0.5699999999999932,3.13,260,100,804,Clouds,overcast clouds,04n
1670911200,2022-12-13 08:00:00,-1.1999999999999886,-4.6299999999999955,1008,85,-1.75,-0.5699999999999932,2.68,260,75,803,Clouds,broken clouds,04d
1670914800,2022-12-13 09:00:00,-0.7099999999999795,-4.0499999999999545,1010,81,-1.75,0.4800000000000182,2.68,240,75,803,Clouds,broken clouds,04d
1670918400,2022-12-13 10:00:00,-0.0999999999999659,-3.319999999999993,1009,83,-1.0600000000000023,0.5500000000000114,2.68,260,75,803,Clouds,broken clouds,04d
1670922000,2022-12-13 11:00:00,-0.0999999999999659,-3.319999999999993,1010,81,-0.6399999999999864,1.160000000000025,2.68,250,75,803,Clouds,broken clouds,04d
1670925600,2022-12-13 12:00:00,2.180000000000007,-1.339999999999975,1010,74,1.0100000000000477,3.8799999999999955,3.6,260,75,803,Clouds,broken clouds,04d
1670929200,2022-12-13 13:00:00,2.7700000000000387,-0.2799999999999727,1008,67,2.7000000000000455,3.0500000000000114,3.13,250,0,800,Clear,clear sky,01d
1670932800,2022-12-13 14:00:00,2.7700000000000387,0.10000000000002274,1008,61,2.7000000000000455,3.0500000000000114,2.68,250,0,800,Clear,clear sky,01d
1670936400,2022-12-13 15:00:00,5.610000000000014,3.57000000000005,1012,56,2.830000000000041,6.590000000000032,2.57,220,20,801,Clouds,few clouds,02d
1670940000,2022-12-13 16:00:00,3.5200000000000387,0.9900000000000091,1010,56,2.7000000000000455,4.430000000000007,2.68,260,0,800,Clear,clear sky,01d
1670943600,2022-12-13 17:00:00,2.4500000000000455,-0.18999999999999773,1011,58,1.0500000000000114,3.8100000000000023,2.57,250,0,800,Clear,clear sky,01n
1670947200,2022-12-13 18:00:00,1.660000000000025,1.660000000000025,1012,66,-0.9499999999999886,3.25,1.03,240,0,800,Clear,clear sky,01n
1670950800,2022-12-13 19:00:00,0.8600000000000136,-1.5299999999999727,1010,70,-1.0600000000000023,2.140000000000043,2.06,210,0,800,Clear,clear sky,01n
1670954400,2022-12-13 20:00:00,-0.029999999999972715,-2.5600000000000023,1010,78,-1.9499999999999886,2.140000000000043,2.06,220,0,800,Clear,clear sky,01n
1670958000,2022-12-13 21:00:00,-0.5499999999999545,-0.5499999999999545,1009,83,-1.9499999999999886,-0.009999999999990905,1.03,200,0,800,Clear,clear sky,01n
1670961600,2022-12-13 22:00:00,-0.7199999999999704,-0.7199999999999704,1011,83,-2.819999999999993,1.0300000000000296,1.03,0,0,800,Clear,clear sky,01n
1670965200,2022-12-13 23:00:00,-0.6599999999999682,-0.6599999999999682,1011,86,-2.9899999999999523,1.5900000000000318,0.51,190,0,800,Clear,clear sky,01n
1670968800,2022-12-14 00:00:00,-0.46999999999997044,-0.46999999999997044,1011,86,-2.2099999999999795,1.5900000000000318,1.03,60,0,800,Clear,clear sky,01n
